x,y,theta,sensor_id,sensor_value
0.570148,0.546344,0.060643,9,0.103430
0.570148,0.546344,0.060643,10,0.085644
0.570148,0.546344,0.060643,11,0.106268
0.570148,0.546344,0.060643,12,0.105298
0.570148,0.546344,0.060643,13,0.090029
0.570148,0.546344,0.060643,14,0.118186
0.570148,0.546344,0.060643,15,0.092264
0.570148,0.546344,0.060643,16,0.099400
0.567570,0.546185,0.061459,1,0.108704
0.567570,0.546185,0.061459,2,0.119041
0.567570,0.546185,0.061459,3,0.094075
0.567570,0.546185,0.061459,4,0.090543
0.567570,0.546185,0.061459,5,0.101072
0.567570,0.546185,0.061459,6,0.094037
0.567570,0.546185,0.061459,7,0.101666
0.567570,0.546185,0.061459,8,0.100447
0.567570,0.546185,0.061459,9,0.098587
0.567570,0.546185,0.061459,10,0.092727
0.567570,0.546185,0.061459,11,0.090560
0.567570,0.546185,0.061459,12,0.109507
0.567570,0.546185,0.061459,13,0.097286
0.567570,0.546185,0.061459,14,0.094916
0.567570,0.546185,0.061459,15,0.086790
0.567570,0.546185,0.061459,16,0.094052
0.571183,0.546514,0.090754,1,0.093522
0.571183,0.546514,0.090754,2,0.093277
0.571183,0.546514,0.090754,3,0.092655
0.571183,0.546514,0.090754,4,0.115222
0.571183,0.546514,0.090754,5,0.103109
0.571183,0.546514,0.090754,6,0.089662
0.571183,0.546514,0.090754,7,0.099289
0.571183,0.546514,0.090754,8,0.077087
0.571183,0.546514,0.090754,9,0.081732
0.571183,0.546514,0.090754,10,0.076626
0.571183,0.546514,0.090754,11,0.104400
0.571183,0.546514,0.090754,12,0.118159
0.571183,0.546514,0.090754,13,0.105922
0.571183,0.546514,0.090754,14,0.096620
0.571183,0.546514,0.090754,15,0.118861
0.571183,0.546514,0.090754,16,0.110954
0.568579,0.546175,0.129532,1,0.092919
0.568579,0.546175,0.129532,2,0.104254
0.568579,0.546175,0.129532,3,0.092766
0.568579,0.546175,0.129532,4,0.105699
0.568579,0.546175,0.129532,5,0.108594
0.568579,0.546175,0.129532,6,0.102435
0.568579,0.546175,0.129532,7,0.093583
0.568579,0.546175,0.129532,8,0.097016
0.568579,0.546175,0.129532,9,0.086614
0.568579,0.546175,0.129532,10,0.114989
0.568579,0.546175,0.129532,11,0.088122
0.568579,0.546175,0.129532,12,0.090598
0.568579,0.546175,0.129532,13,0.089437
0.568579,0.546175,0.129532,14,0.111559
0.568579,0.546175,0.129532,15,0.087254
0.568579,0.546175,0.129532,16,0.101740
0.568513,0.546166,0.127936,1,0.097150
0.568513,0.546166,0.127936,2,0.096024
0.568513,0.546166,0.127936,3,0.073951
0.568513,0.546166,0.127936,4,0.091291
0.568513,0.546166,0.127936,5,0.091242
0.568513,0.546166,0.127936,6,0.102762
0.568513,0.546166,0.127936,7,0.073570
0.568513,0.546166,0.127936,8,0.087217
0.568513,0.546166,0.127936,9,0.079709
0.568513,0.546166,0.127936,10,0.116025
0.568513,0.546166,0.127936,11,0.111976
0.568513,0.546166,0.127936,12,0.104269
0.568513,0.546166,0.127936,13,0.099368
0.568513,0.546166,0.127936,14,0.117393
0.568513,0.546166,0.127936,15,0.106023
0.568513,0.546166,0.127936,16,0.104361
0.572220,0.546742,0.154045,1,0.096905
0.572220,0.546742,0.154045,2,0.092071
0.572220,0.546742,0.154045,3,0.102235
0.572220,0.546742,0.154045,4,0.109158
0.572220,0.546742,0.154045,5,0.087429
0.572220,0.546742,0.154045,6,0.099760
0.572220,0.546742,0.154045,7,0.085389
0.572220,0.546742,0.154045,8,0.079535
0.572220,0.546742,0.154045,9,0.066625
0.572220,0.546742,0.154045,10,0.100483
0.572220,0.546742,0.154045,11,0.103024
0.572220,0.546742,0.154045,12,0.095546
0.572220,0.546742,0.154045,13,0.110786
0.572220,0.546742,0.154045,14,0.104160
0.572220,0.546742,0.154045,15,0.103673
0.572220,0.546742,0.154045,16,0.067704
0.571924,0.546700,0.141942,1,0.090388
0.571924,0.546700,0.141942,2,0.089137
0.571924,0.546700,0.141942,3,0.098001
0.571924,0.546700,0.141942,4,0.099575
0.571924,0.546700,0.141942,5,0.105330
0.571924,0.546700,0.141942,6,0.105690
0.571924,0.546700,0.141942,7,0.066948
0.571924,0.546700,0.141942,8,0.078948
0.571924,0.546700,0.141942,9,0.079803
0.571924,0.546700,0.141942,10,0.085728
0.571924,0.546700,0.141942,11,0.093061
0.571924,0.546700,0.141942,12,0.089074
0.571924,0.546700,0.141942,13,0.108698
0.571924,0.546700,0.141942,14,0.102010
0.571924,0.546700,0.141942,15,0.105948
0.571924,0.546700,0.141942,16,0.108139
0.573492,0.546963,0.166063,1,0.098759
0.573492,0.546963,0.166063,2,0.102862
0.573492,0.546963,0.166063,3,0.087754
0.573492,0.546963,0.166063,4,0.092090
0.573492,0.546963,0.166063,5,0.126681
0.573492,0.546963,0.166063,6,0.118073
0.573492,0.546963,0.166063,7,0.083200
0.573492,0.546963,0.166063,8,0.071699
0.573492,0.546963,0.166063,9,0.088433
0.573492,0.546963,0.166063,10,0.089163
0.573492,0.546963,0.166063,11,0.106017
0.573492,0.546963,0.166063,12,0.104470
0.573492,0.546963,0.166063,13,0.099650
0.573492,0.546963,0.166063,14,0.101669
0.573492,0.546963,0.166063,15,0.094341
0.573492,0.546963,0.166063,16,0.107693
0.574551,0.547162,0.186626,1,0.102497
0.574551,0.547162,0.186626,2,0.105007
0.574551,0.547162,0.186626,3,0.093129
0.574551,0.547162,0.186626,4,0.094446
0.574551,0.547162,0.186626,5,0.102166
0.574551,0.547162,0.186626,6,0.087267
0.574551,0.547162,0.186626,7,0.085210
0.574551,0.547162,0.186626,8,0.079898
0.574551,0.547162,0.186626,9,0.071590
0.574551,0.547162,0.186626,10,0.089047
0.574551,0.547162,0.186626,11,0.112046
0.574551,0.547162,0.186626,12,0.120343
0.574551,0.547162,0.186626,13,0.114245
0.574551,0.547162,0.186626,14,0.101728
0.574551,0.547162,0.186626,15,0.105643
0.574551,0.547162,0.186626,16,0.113580
0.575479,0.547333,0.181304,1,0.098221
0.575479,0.547333,0.181304,2,0.108101
0.575479,0.547333,0.181304,3,0.100937
0.575479,0.547333,0.181304,4,0.093093
0.575479,0.547333,0.181304,5,0.102482
0.575479,0.547333,0.181304,6,0.110038
0.575479,0.547333,0.181304,7,0.077771
0.575479,0.547333,0.181304,8,0.055221
0.575479,0.547333,0.181304,9,0.087688
0.575479,0.547333,0.181304,10,0.094753
0.575479,0.547333,0.181304,11,0.113878
0.575479,0.547333,0.181304,12,0.091477
0.575479,0.547333,0.181304,13,0.116701
0.575479,0.547333,0.181304,14,0.099744
0.575479,0.547333,0.181304,15,0.089821
0.575479,0.547333,0.181304,16,0.089611
0.572374,0.546645,0.218002,1,0.117750
0.572374,0.546645,0.218002,2,0.095231
0.572374,0.546645,0.218002,3,0.103441
0.572374,0.546645,0.218002,4,0.091205
0.572374,0.546645,0.218002,5,0.110681
0.572374,0.546645,0.218002,6,0.099828
0.572374,0.546645,0.218002,7,0.080865
0.572374,0.546645,0.218002,8,0.070782
0.572374,0.546645,0.218002,9,0.087350
0.572374,0.546645,0.218002,10,0.099098
0.572374,0.546645,0.218002,11,0.110761
0.572374,0.546645,0.218002,12,0.102492
0.572374,0.546645,0.218002,13,0.107855
0.572374,0.546645,0.218002,14,0.106066
0.572374,0.546645,0.218002,15,0.098437
0.572374,0.546645,0.218002,16,0.090572
0.574378,0.547074,0.210867,1,0.098425
0.574378,0.547074,0.210867,2,0.093065
0.574378,0.547074,0.210867,3,0.105163
0.574378,0.547074,0.210867,4,0.084792
0.574378,0.547074,0.210867,5,0.087724
0.574378,0.547074,0.210867,6,0.091636
0.574378,0.547074,0.210867,7,0.083020
0.574378,0.547074,0.210867,8,0.072633
0.574378,0.547074,0.210867,9,0.088586
0.574378,0.547074,0.210867,10,0.110506
0.574378,0.547074,0.210867,11,0.122875
0.574378,0.547074,0.210867,12,0.088294
0.574378,0.547074,0.210867,13,0.119053
0.574378,0.547074,0.210867,14,0.093001
0.574378,0.547074,0.210867,15,0.088159
0.574378,0.547074,0.210867,16,0.099176
0.574474,0.547093,0.199344,1,0.100684
0.574474,0.547093,0.199344,2,0.092246
0.574474,0.547093,0.199344,3,0.102069
0.574474,0.547093,0.199344,4,0.110937
0.574474,0.547093,0.199344,5,0.105470
0.574474,0.547093,0.199344,6,0.081884
0.574474,0.547093,0.199344,7,0.091246
0.574474,0.547093,0.199344,8,0.082399
0.574474,0.547093,0.199344,9,0.084349
0.574474,0.547093,0.199344,10,0.117126
0.574474,0.547093,0.199344,11,0.103690
0.574474,0.547093,0.199344,12,0.114104
0.574474,0.547093,0.199344,13,0.110985
0.574474,0.547093,0.199344,14,0.107057
0.574474,0.547093,0.199344,15,0.108917
0.574474,0.547093,0.199344,16,0.103320
0.573537,0.546921,0.181624,1,0.119159
0.573537,0.546921,0.181624,2,0.096807
0.573537,0.546921,0.181624,3,0.104375
0.573537,0.546921,0.181624,4,0.090976
0.573537,0.546921,0.181624,5,0.097144
0.573537,0.546921,0.181624,6,0.088167
0.573537,0.546921,0.181624,7,0.076565
0.573537,0.546921,0.181624,8,0.066831
0.573537,0.546921,0.181624,9,0.074676
0.573537,0.546921,0.181624,10,0.102141
0.573537,0.546921,0.181624,11,0.115360
0.573537,0.546921,0.181624,12,0.085831
0.573537,0.546921,0.181624,13,0.111564
0.573537,0.546921,0.181624,14,0.103184
0.573537,0.546921,0.181624,15,0.112636
0.573537,0.546921,0.181624,16,0.085678
0.571043,0.546458,0.183588,1,0.092598
0.571043,0.546458,0.183588,2,0.115375
0.571043,0.546458,0.183588,3,0.118741
0.571043,0.546458,0.183588,4,0.089632
0.571043,0.546458,0.183588,5,0.110051
0.571043,0.546458,0.183588,6,0.103795
0.571043,0.546458,0.183588,7,0.074341
0.571043,0.546458,0.183588,8,0.062868
0.571043,0.546458,0.183588,9,0.107339
0.571043,0.546458,0.183588,10,0.090786
0.571043,0.546458,0.183588,11,0.115389
0.571043,0.546458,0.183588,12,0.093527
0.571043,0.546458,0.183588,13,0.108771
0.571043,0.546458,0.183588,14,0.118530
0.571043,0.546458,0.183588,15,0.103235
0.571043,0.546458,0.183588,16,0.112347
0.573161,0.546857,0.186388,1,0.108656
0.573161,0.546857,0.186388,2,0.104152
0.573161,0.546857,0.186388,3,0.114412
0.573161,0.546857,0.186388,4,0.100201
0.573161,0.546857,0.186388,5,0.098652
0.573161,0.546857,0.186388,6,0.092337
0.573161,0.546857,0.186388,7,0.081330
0.573161,0.546857,0.186388,8,0.093440
0.573161,0.546857,0.186388,9,0.087451
0.573161,0.546857,0.186388,10,0.100465
0.573161,0.546857,0.186388,11,0.081240
0.573161,0.546857,0.186388,12,0.106903
0.573161,0.546857,0.186388,13,0.114929
0.573161,0.546857,0.186388,14,0.096150
0.573161,0.546857,0.186388,15,0.112008
0.573161,0.546857,0.186388,16,0.076188
0.572149,0.546683,0.170248,1,0.092806
0.572149,0.546683,0.170248,2,0.100881
0.572149,0.546683,0.170248,3,0.101877
0.572149,0.546683,0.170248,4,0.103179
0.572149,0.546683,0.170248,5,0.087794
0.572149,0.546683,0.170248,6,0.081533
0.572149,0.546683,0.170248,7,0.086533
0.572149,0.546683,0.170248,8,0.088758
0.572149,0.546683,0.170248,9,0.096545
0.572149,0.546683,0.170248,10,0.100614
0.572149,0.546683,0.170248,11,0.103035
0.572149,0.546683,0.170248,12,0.099629
0.572149,0.546683,0.170248,13,0.090147
0.572149,0.546683,0.170248,14,0.111519
0.572149,0.546683,0.170248,15,0.119243
0.572149,0.546683,0.170248,16,0.105403
0.569784,0.546202,0.200912,1,0.092831
0.569784,0.546202,0.200912,2,0.121036
0.569784,0.546202,0.200912,3,0.097969
0.569784,0.546202,0.200912,4,0.096223
0.569784,0.546202,0.200912,5,0.107454
0.569784,0.546202,0.200912,6,0.110065
0.569784,0.546202,0.200912,7,0.083955
0.569784,0.546202,0.200912,8,0.083164
0.569784,0.546202,0.200912,9,0.091573
0.569784,0.546202,0.200912,10,0.094541
0.569784,0.546202,0.200912,11,0.093943
0.569784,0.546202,0.200912,12,0.102855
0.569784,0.546202,0.200912,13,0.095900
0.569784,0.546202,0.200912,14,0.094489
0.569784,0.546202,0.200912,15,0.069809
0.569784,0.546202,0.200912,16,0.101639
0.570966,0.546407,0.171795,1,0.094027
0.570966,0.546407,0.171795,2,0.095394
0.570966,0.546407,0.171795,3,0.109851
0.570966,0.546407,0.171795,4,0.100636
0.570966,0.546407,0.171795,5,0.100935
0.570966,0.546407,0.171795,6,0.099174
0.570966,0.546407,0.171795,7,0.084277
0.570966,0.546407,0.171795,8,0.079413
0.570966,0.546407,0.171795,9,0.067078
0.570966,0.546407,0.171795,10,0.101188
0.570966,0.546407,0.171795,11,0.110835
0.570966,0.546407,0.171795,12,0.105716
0.570966,0.546407,0.171795,13,0.111198
0.570966,0.546407,0.171795,14,0.099667
0.570966,0.546407,0.171795,15,0.114542
0.570966,0.546407,0.171795,16,0.101222
0.571791,0.546557,0.179861,1,0.100641
0.571791,0.546557,0.179861,2,0.101969
0.571791,0.546557,0.179861,3,0.094960
0.571791,0.546557,0.179861,4,0.101785
0.571791,0.546557,0.179861,5,0.101774
0.571791,0.546557,0.179861,6,0.108542
0.571791,0.546557,0.179861,7,0.090914
0.571791,0.546557,0.179861,8,0.075309
0.571791,0.546557,0.179861,9,0.070992
0.571791,0.546557,0.179861,10,0.092265
0.571791,0.546557,0.179861,11,0.104774
0.571791,0.546557,0.179861,12,0.120613
0.571791,0.546557,0.179861,13,0.111775
0.571791,0.546557,0.179861,14,0.099949
0.571791,0.546557,0.179861,15,0.093750
0.571791,0.546557,0.179861,16,0.117966
0.571115,0.546450,0.157078,1,0.110066
0.571115,0.546450,0.157078,2,0.098639
0.571115,0.546450,0.157078,3,0.083042
0.571115,0.546450,0.157078,4,0.089083
0.571115,0.546450,0.157078,5,0.081926
0.571115,0.546450,0.157078,6,0.091767
0.571115,0.546450,0.157078,7,0.089743
0.571115,0.546450,0.157078,8,0.081642
0.571115,0.546450,0.157078,9,0.067927
0.571115,0.546450,0.157078,10,0.096928
0.571115,0.546450,0.157078,11,0.103078
0.571115,0.546450,0.157078,12,0.089506
0.571115,0.546450,0.157078,13,0.114269
0.571115,0.546450,0.157078,14,0.097883
0.571115,0.546450,0.157078,15,0.115738
0.571115,0.546450,0.157078,16,0.095295
0.569360,0.546166,0.160258,1,0.090942
0.569360,0.546166,0.160258,2,0.097984
0.569360,0.546166,0.160258,3,0.105255
0.569360,0.546166,0.160258,4,0.115109
0.569360,0.546166,0.160258,5,0.109963
0.569360,0.546166,0.160258,6,0.104622
0.569360,0.546166,0.160258,7,0.095694
0.569360,0.546166,0.160258,8,0.068582
0.569360,0.546166,0.160258,9,0.095551
0.569360,0.546166,0.160258,10,0.092485
0.569360,0.546166,0.160258,11,0.103728
0.569360,0.546166,0.160258,12,0.115554
0.569360,0.546166,0.160258,13,0.101602
0.569360,0.546166,0.160258,14,0.102436
0.569360,0.546166,0.160258,15,0.117076
0.569360,0.546166,0.160258,16,0.112327
0.570304,0.546307,0.148462,1,0.112369
0.570304,0.546307,0.148462,2,0.104835
0.570304,0.546307,0.148462,3,0.114316
0.570304,0.546307,0.148462,4,0.093638
0.570304,0.546307,0.148462,5,0.091360
0.570304,0.546307,0.148462,6,0.094274
0.570304,0.546307,0.148462,7,0.084064
0.570304,0.546307,0.148462,8,0.078313
0.570304,0.546307,0.148462,9,0.079562
0.570304,0.546307,0.148462,10,0.088034
0.570304,0.546307,0.148462,11,0.101365
0.570304,0.546307,0.148462,12,0.109423
0.570304,0.546307,0.148462,13,0.093107
0.570304,0.546307,0.148462,14,0.102033
0.570304,0.546307,0.148462,15,0.098166
0.570304,0.546307,0.148462,16,0.102773
0.571681,0.546485,0.128628,1,0.095736
0.571681,0.546485,0.128628,2,0.103145
0.571681,0.546485,0.128628,3,0.088625
0.571681,0.546485,0.128628,4,0.106645
0.571681,0.546485,0.128628,5,0.092247
0.571681,0.546485,0.128628,6,0.090462
0.571681,0.546485,0.128628,7,0.074655
0.571681,0.546485,0.128628,8,0.067118
0.571681,0.546485,0.128628,9,0.088050
0.571681,0.546485,0.128628,10,0.110985
0.571681,0.546485,0.128628,11,0.094278
0.571681,0.546485,0.128628,12,0.109577
0.571681,0.546485,0.128628,13,0.108900
0.571681,0.546485,0.128628,14,0.115612
0.571681,0.546485,0.128628,15,0.104460
0.571681,0.546485,0.128628,16,0.115430
0.572692,0.546589,0.101779,1,0.103627
0.572692,0.546589,0.101779,2,0.133578
0.572692,0.546589,0.101779,3,0.091694
0.572692,0.546589,0.101779,4,0.094122
0.572692,0.546589,0.101779,5,0.103581
0.572692,0.546589,0.101779,6,0.110534
0.572692,0.546589,0.101779,7,0.073357
0.572692,0.546589,0.101779,8,0.073229
0.572692,0.546589,0.101779,9,0.070061
0.572692,0.546589,0.101779,10,0.101266
0.572692,0.546589,0.101779,11,0.102160
0.572692,0.546589,0.101779,12,0.112109
0.572692,0.546589,0.101779,13,0.100295
0.572692,0.546589,0.101779,14,0.109453
0.572692,0.546589,0.101779,15,0.084986
0.572692,0.546589,0.101779,16,0.099223
0.570198,0.546242,0.138055,1,0.108519
0.570198,0.546242,0.138055,2,0.096774
0.570198,0.546242,0.138055,3,0.107246
0.570198,0.546242,0.138055,4,0.095372
0.570198,0.546242,0.138055,5,0.098265
0.570198,0.546242,0.138055,6,0.121110
0.570198,0.546242,0.138055,7,0.083816
0.570198,0.546242,0.138055,8,0.090603
0.570198,0.546242,0.138055,9,0.082371
0.570198,0.546242,0.138055,10,0.080828
0.570198,0.546242,0.138055,11,0.111877
0.570198,0.546242,0.138055,12,0.096026
0.570198,0.546242,0.138055,13,0.117442
0.570198,0.546242,0.138055,14,0.121914
0.570198,0.546242,0.138055,15,0.104759
0.570198,0.546242,0.138055,16,0.091453
0.571616,0.546477,0.163844,1,0.081570
0.571616,0.546477,0.163844,2,0.101115
0.571616,0.546477,0.163844,3,0.094489
0.571616,0.546477,0.163844,4,0.107240
0.571616,0.546477,0.163844,5,0.103396
0.571616,0.546477,0.163844,6,0.111308
0.571616,0.546477,0.163844,7,0.072178
0.571616,0.546477,0.163844,8,0.097238
0.571616,0.546477,0.163844,9,0.087589
0.571616,0.546477,0.163844,10,0.100718
0.571616,0.546477,0.163844,11,0.110300
0.571616,0.546477,0.163844,12,0.113156
0.571616,0.546477,0.163844,13,0.107923
0.571616,0.546477,0.163844,14,0.096280
0.571616,0.546477,0.163844,15,0.092433
0.571616,0.546477,0.163844,16,0.100245
0.575125,0.547159,0.192020,1,0.114037
0.575125,0.547159,0.192020,2,0.113645
0.575125,0.547159,0.192020,3,0.102384
0.575125,0.547159,0.192020,4,0.082464
0.575125,0.547159,0.192020,5,0.108938
0.575125,0.547159,0.192020,6,0.086234
0.575125,0.547159,0.192020,7,0.073533
0.575125,0.547159,0.192020,8,0.066231
0.575125,0.547159,0.192020,9,0.075712
0.575125,0.547159,0.192020,10,0.100178
0.575125,0.547159,0.192020,11,0.113011
0.575125,0.547159,0.192020,12,0.091195
0.575125,0.547159,0.192020,13,0.089504
0.575125,0.547159,0.192020,14,0.101072
0.575125,0.547159,0.192020,15,0.079994
0.575125,0.547159,0.192020,16,0.089918
0.571459,0.546354,0.216025,1,0.108000
0.571459,0.546354,0.216025,2,0.115840
0.571459,0.546354,0.216025,3,0.097433
0.571459,0.546354,0.216025,4,0.087183
0.571459,0.546354,0.216025,5,0.102549
0.571459,0.546354,0.216025,6,0.096370
0.571459,0.546354,0.216025,7,0.076196
0.571459,0.546354,0.216025,8,0.084031
0.571459,0.546354,0.216025,9,0.070677
0.571459,0.546354,0.216025,10,0.106269
0.571459,0.546354,0.216025,11,0.091384
0.571459,0.546354,0.216025,12,0.100568
0.571459,0.546354,0.216025,13,0.111291
0.571459,0.546354,0.216025,14,0.093321
0.571459,0.546354,0.216025,15,0.093337
0.571459,0.546354,0.216025,16,0.098015
0.572075,0.546501,0.233246,1,0.107251
0.572075,0.546501,0.233246,2,0.100775
0.572075,0.546501,0.233246,3,0.082364
0.572075,0.546501,0.233246,4,0.107508
0.572075,0.546501,0.233246,5,0.095598
0.572075,0.546501,0.233246,6,0.090474
0.572075,0.546501,0.233246,7,0.049459
0.572075,0.546501,0.233246,8,0.106486
0.572075,0.546501,0.233246,9,0.081606
0.572075,0.546501,0.233246,10,0.092340
0.572075,0.546501,0.233246,11,0.113052
0.572075,0.546501,0.233246,12,0.095243
0.572075,0.546501,0.233246,13,0.100128
0.572075,0.546501,0.233246,14,0.101901
0.572075,0.546501,0.233246,15,0.097669
0.572075,0.546501,0.233246,16,0.099249
0.570973,0.546261,0.213984,1,0.102577
0.570973,0.546261,0.213984,2,0.113895
0.570973,0.546261,0.213984,3,0.102769
0.570973,0.546261,0.213984,4,0.093301
0.570973,0.546261,0.213984,5,0.081114
0.570973,0.546261,0.213984,6,0.083023
0.570973,0.546261,0.213984,7,0.075828
0.570973,0.546261,0.213984,8,0.081633
0.570973,0.546261,0.213984,9,0.087249
0.570973,0.546261,0.213984,10,0.088962
0.570973,0.546261,0.213984,11,0.091569
0.570973,0.546261,0.213984,12,0.113248
0.570973,0.546261,0.213984,13,0.082891
0.570973,0.546261,0.213984,14,0.100209
0.570973,0.546261,0.213984,15,0.096093
0.570973,0.546261,0.213984,16,0.121258
0.573471,0.546807,0.215228,1,0.103908
0.573471,0.546807,0.215228,2,0.101838
0.573471,0.546807,0.215228,3,0.109188
0.573471,0.546807,0.215228,4,0.100216
0.573471,0.546807,0.215228,5,0.091061
0.573471,0.546807,0.215228,6,0.097423
0.573471,0.546807,0.215228,7,0.087523
0.573471,0.546807,0.215228,8,0.076102
0.573471,0.546807,0.215228,9,0.087028
0.573471,0.546807,0.215228,10,0.103329
0.573471,0.546807,0.215228,11,0.101294
0.573471,0.546807,0.215228,12,0.088468
0.573471,0.546807,0.215228,13,0.100615
0.573471,0.546807,0.215228,14,0.101372
0.573471,0.546807,0.215228,15,0.092236
0.573471,0.546807,0.215228,16,0.120050
0.575366,0.547152,0.179746,1,0.099650
0.575366,0.547152,0.179746,2,0.124954
0.575366,0.547152,0.179746,3,0.105718
0.575366,0.547152,0.179746,4,0.104241
0.575366,0.547152,0.179746,5,0.111027
0.575366,0.547152,0.179746,6,0.092606
0.575366,0.547152,0.179746,7,0.071176
0.575366,0.547152,0.179746,8,0.074178
0.575366,0.547152,0.179746,9,0.065216
0.575366,0.547152,0.179746,10,0.090840
0.575366,0.547152,0.179746,11,0.093236
0.575366,0.547152,0.179746,12,0.078909
0.575366,0.547152,0.179746,13,0.105544
0.575366,0.547152,0.179746,14,0.113832
0.575366,0.547152,0.179746,15,0.106832
0.575366,0.547152,0.179746,16,0.104252
0.576652,0.547356,0.157359,1,0.110582
0.576652,0.547356,0.157359,2,0.080771
0.576652,0.547356,0.157359,3,0.099978
0.576652,0.547356,0.157359,4,0.095361
0.576652,0.547356,0.157359,5,0.094791
0.576652,0.547356,0.157359,6,0.091224
0.576652,0.547356,0.157359,7,0.069608
0.576652,0.547356,0.157359,8,0.059928
0.576652,0.547356,0.157359,9,0.068637
0.576652,0.547356,0.157359,10,0.072907
0.576652,0.547356,0.157359,11,0.090660
0.576652,0.547356,0.157359,12,0.092184
0.576652,0.547356,0.157359,13,0.117559
0.576652,0.547356,0.157359,14,0.122866
0.576652,0.547356,0.157359,15,0.104085
0.576652,0.547356,0.157359,16,0.102933
0.578778,0.547674,0.148546,1,0.105471
0.578778,0.547674,0.148546,2,0.091719
0.578778,0.547674,0.148546,3,0.094085
0.578778,0.547674,0.148546,4,0.105098
0.578778,0.547674,0.148546,5,0.114339
0.578778,0.547674,0.148546,6,0.091669
0.578778,0.547674,0.148546,7,0.077764
0.578778,0.547674,0.148546,8,0.070764
0.578778,0.547674,0.148546,9,0.071378
0.578778,0.547674,0.148546,10,0.099683
0.578778,0.547674,0.148546,11,0.086564
0.578778,0.547674,0.148546,12,0.104120
0.578778,0.547674,0.148546,13,0.096881
0.578778,0.547674,0.148546,14,0.105737
0.578778,0.547674,0.148546,15,0.117013
0.578778,0.547674,0.148546,16,0.088649
0.580001,0.547842,0.136685,1,0.091052
0.580001,0.547842,0.136685,2,0.103597
0.580001,0.547842,0.136685,3,0.103380
0.580001,0.547842,0.136685,4,0.107899
0.580001,0.547842,0.136685,5,0.101919
0.580001,0.547842,0.136685,6,0.084962
0.580001,0.547842,0.136685,7,0.073906
0.580001,0.547842,0.136685,8,0.087886
0.580001,0.547842,0.136685,9,0.075584
0.580001,0.547842,0.136685,10,0.060796
0.580001,0.547842,0.136685,11,0.078158
0.580001,0.547842,0.136685,12,0.102337
0.580001,0.547842,0.136685,13,0.107506
0.580001,0.547842,0.136685,14,0.109602
0.580001,0.547842,0.136685,15,0.102217
0.580001,0.547842,0.136685,16,0.095989
0.582937,0.548360,0.174624,1,0.108596
0.582937,0.548360,0.174624,2,0.111265
0.582937,0.548360,0.174624,3,0.098778
0.582937,0.548360,0.174624,4,0.086598
0.582937,0.548360,0.174624,5,0.096940
0.582937,0.548360,0.174624,6,0.066980
0.582937,0.548360,0.174624,7,0.070671
0.582937,0.548360,0.174624,8,0.072937
0.582937,0.548360,0.174624,9,0.075961
0.582937,0.548360,0.174624,10,0.099455
0.582937,0.548360,0.174624,11,0.111851
0.582937,0.548360,0.174624,12,0.099657
0.582937,0.548360,0.174624,13,0.113920
0.582937,0.548360,0.174624,14,0.078240
0.582937,0.548360,0.174624,15,0.100092
0.582937,0.548360,0.174624,16,0.109766
0.580867,0.547929,0.204999,1,0.108663
0.580867,0.547929,0.204999,2,0.099434
0.580867,0.547929,0.204999,3,0.102327
0.580867,0.547929,0.204999,4,0.094085
0.580867,0.547929,0.204999,5,0.104361
0.580867,0.547929,0.204999,6,0.083166
0.580867,0.547929,0.204999,7,0.066744
0.580867,0.547929,0.204999,8,0.071178
0.580867,0.547929,0.204999,9,0.083693
0.580867,0.547929,0.204999,10,0.089004
0.580867,0.547929,0.204999,11,0.111526
0.580867,0.547929,0.204999,12,0.098722
0.580867,0.547929,0.204999,13,0.086714
0.580867,0.547929,0.204999,14,0.105764
0.580867,0.547929,0.204999,15,0.100773
0.580867,0.547929,0.204999,16,0.101449
0.582343,0.548191,0.175138,1,0.096915
0.582343,0.548191,0.175138,2,0.077043
0.582343,0.548191,0.175138,3,0.105320
0.582343,0.548191,0.175138,4,0.108497
0.582343,0.548191,0.175138,5,0.107388
0.582343,0.548191,0.175138,6,0.074639
0.582343,0.548191,0.175138,7,0.074428
0.582343,0.548191,0.175138,8,0.066414
0.582343,0.548191,0.175138,9,0.049796
0.582343,0.548191,0.175138,10,0.079249
0.582343,0.548191,0.175138,11,0.079405
0.582343,0.548191,0.175138,12,0.126228
0.582343,0.548191,0.175138,13,0.092026
0.582343,0.548191,0.175138,14,0.108068
0.582343,0.548191,0.175138,15,0.087237
0.582343,0.548191,0.175138,16,0.106420
0.585679,0.548803,0.181661,1,0.110909
0.585679,0.548803,0.181661,2,0.096758
0.585679,0.548803,0.181661,3,0.095766
0.585679,0.548803,0.181661,4,0.104494
0.585679,0.548803,0.181661,5,0.105078
0.585679,0.548803,0.181661,6,0.082602
0.585679,0.548803,0.181661,7,0.070223
0.585679,0.548803,0.181661,8,0.051874
0.585679,0.548803,0.181661,9,0.049462
0.585679,0.548803,0.181661,10,0.086537
0.585679,0.548803,0.181661,11,0.111194
0.585679,0.548803,0.181661,12,0.101283
0.585679,0.548803,0.181661,13,0.085945
0.585679,0.548803,0.181661,14,0.100527
0.585679,0.548803,0.181661,15,0.118199
0.585679,0.548803,0.181661,16,0.109567
0.587908,0.549129,0.145277,1,0.089309
0.587908,0.549129,0.145277,2,0.091490
0.587908,0.549129,0.145277,3,0.099010
